week,id,injury,opp,proj,prev_score,roster,roster_change,total_pts,avg_pts
0,breecehall-RB,,@SF,17.9,,99.8,0.1,289.6,20.7
0,brianrobinsonjr-RB,,@TB,11.6,,89.9,3.2,178.2,12.7
0,brianthomasjr-WR,,@MIA,11.0,,75.4,5.3,171.5,11.4
0,brockbowers-TE,Q,@LAC,9.8,,85.2,2.3,143.7,9.6
0,brockpurdy-QB,,NYJ,16.6,,88.4,3.1,259.9,17.3
0,brownsdst-DST,,DAL,6.4,,98.4,0.1,137.8,8.1
0,bryceyoung-QB,,@NO,13.4,,10.1,2.9,223.4,14.9
0,buccaneersdst-DST,,WSH,6.8,,4.2,0.2,78.4,4.6
0,buckyirving-RB,,WSH,6.0,,9.5,5.8,113.7,8.1
0,cadeotton-TE,,WSH,7.6,,6.8,1.5,109.3,7.3
0,cairosantos-K,,TEN,8.2,,36.2,8.3,137.1,8.1
0,calebwilliams-QB,,TEN,17.2,,83.8,2.4,251.9,16.8
0,calvinridley-WR,,@CHI,14.4,,94.7,1.9,219.2,14.6
0,camerondicker-K,,LV,8.2,,52.0,12.1,138.3,8.1
0,ceedeelamb-WR,O,@CLE,20.3,,99.9,0.0,316.6,21.1
0,chargersdst-DST,,LV,6.4,,17.0,-4.9,77.9,4.6
0,chasebrown-RB,,NE,11.2,,76.2,5.9,165.8,11.8
0,chasemclaughlin-K,,WSH,8.1,,4.9,1.1,133.6,7.9
0,chiefsdst-DST,,BAL,5.2,,66.3,0.2,104.7,6.2
0,chigoziemokonkwo-TE,,@CHI,7.9,,15.5,6.8,118.3,7.9
0,chrisgodwin-WR,,WSH,13.8,,91.8,3.1,213.4,14.2
0,chrisolave-WR,,CAR,16.3,,99.4,0.3,245.7,16.4
0,christiankirk-WR,Q,@MIA,12.8,,88.0,3.0,205.3,13.7
0,christianmccaffrey-RB,Q,NYJ,22.4,,99.9,0.0,335.5,24.0
0,christianwatson-WR,,@PHI,12.3,,87.3,3.4,189.9,12.7
0,chubahubbard-RB,,@NO,11.6,,57.8,20.2,136.1,9.7
0,cjstroud-QB,,@IND,19.1,,98.4,0.5,276.2,18.4
0,clydeedwardshelaire-RB,Q,BAL,3.8,,10.7,3.4,90.4,6.5
0,colekmet-TE,,TEN,7.2,,48.0,-3.7,113.7,7.6
0,coltsdst-DST,,HOU,4.2,,4.6,-0.3,93.8,5.5
0,cooperkupp-WR,,@DET,14.7,,97.9,0.8,218.1,14.5
0,courtlandsutton-WR,,@SEA,12.1,,84.2,4.2,189.6,12.6
0,cowboysdst-DST,,@CLE,6.9,,98.1,0.6,130.0,7.6
0,curtissamuel-WR,Q,ARI,10.9,,59.7,-2.0,166.6,11.1
0,dakprescott-QB,,@CLE,16.4,,95.1,2.0,276.1,18.4
0,dallasgoedert-TE,Q,GB,10.0,,82.6,1.4,152.1,10.1
0,daltonkincaid-TE,,ARI,11.5,,96.0,1.6,172.3,11.5
0,daltonschultz-TE,,@IND,9.1,,72.4,5.5,133.1,8.9
0,dalvincook-RB,,@CLE,0.0,,11.8,11.4,0.0,0.0
0,dandreswift-RB,,TEN,11.7,,93.7,2.5,180.8,12.9
0,danielcarlson-K,,@LAC,7.7,,4.5,0.4,128.6,7.6
0,danieljones-QB,,MIN,16.7,,6.3,1.4,225.6,16.1
0,darnellmooney-WR,,PIT,10.3,,62.9,3.7,174.1,11.6
0,davanteadams-WR,Q,@LAC,16.4,,99.6,0.1,233.4,15.6
0,davidmontgomery-RB,,LAR,12.7,,93.1,2.1,177.4,12.7
0,davidnjoku-TE,Q,DAL,11.0,,92.0,1.6,170.9,11.4
0,deandrehopkins-WR,Q,@CHI,11.9,,83.5,1.3,177.7,11.8
0,deebosamuelsr-WR,,NYJ,16.1,,98.8,0.6,220.9,15.8
0,demarcusrobinson-WR,,@DET,9.0,,11.2,5.0,153.0,10.2
0,demariodouglas-WR,,@CIN,10.9,,38.5,5.9,164.9,11.0
0,derrickhenry-RB,,@KC,14.8,,99.8,0.1,230.3,16.5
0,deshaunwatson-QB,,DAL,16.5,,40.7,8.3,258.4,17.2
0,devinsingletary-RB,,MIN,11.8,,83.8,3.3,166.6,11.9
0,devonachane-RB,,JAX,14.0,,98.4,0.4,210.9,15.1
0,devontasmith-WR,,GB,14.5,,97.9,0.7,225.1,15.0
0,diontaejohnson-WR,,@NO,13.3,,88.3,4.0,208.4,13.9
0,djcharkjr-WR,Q,LV,7.8,,4.3,1.9,133.7,8.9
0,djmoore-WR,,TEN,13.6,,97.8,0.9,223.7,14.9
0,dkmetcalf-WR,,DEN,14.7,,99.2,0.3,226.8,15.1
0,dolphinsdst-DST,,JAX,7.0,,76.1,5.0,116.8,6.9
0,dontayvionwicks-WR,,@PHI,7.8,,18.9,5.7,126.8,8.5
0,drakelondon-WR,,PIT,14.4,,98.1,0.8,225.6,15.0
0,dustinhopkins-K,Q,DAL,7.8,,15.6,-2.1,135.1,7.9
0,eaglesdst-DST,,GB,4.7,,15.5,0.3,89.6,5.3
0,elijahmitchell-RB,IR,NYJ,0.0,,9.0,-2.1,0.0,0.0
0,evanengram-TE,,@MIA,12.0,,96.7,1.6,183.1,12.2
0,evanmcpherson-K,,NE,8.4,,88.5,1.7,138.8,8.2
0,ezekielelliott-RB,,@CLE,10.4,,84.3,3.4,172.5,12.3
0,falconsdst-DST,,PIT,7.0,,13.0,8.2,107.7,6.3
0,gabedavis-WR,,@MIA,9.8,,45.2,12.8,170.7,11.4
0,garrettwilson-WR,,@SF,16.5,,99.7,0.1,251.6,16.8
0,genosmith-QB,,DEN,17.3,,12.4,3.6,227.9,16.3
0,georgekittle-TE,,NYJ,11.3,,98.0,1.0,175.3,11.7
0,georgepickens-WR,,@ATL,14.4,,94.2,2.3,210.4,14.0
0,giantsdst-DST,,MIN,6.7,,4.3,-1.0,70.0,4.1
0,gregzuerlein-K,,@SF,7.9,,78.2,5.7,141.0,8.3
0,gusedwards-RB,,LV,9.6,,75.3,2.2,142.9,10.2
0,harrisonbutker-K,,BAL,8.4,,96.9,2.0,146.5,8.6
0,hunterhenry-TE,Q,@CIN,7.2,,9.4,2.8,111.1,7.4
0,isaiahlikely-TE,,@KC,5.0,,7.6,3.7,90.0,6.0
0,isiahpacheco-RB,,BAL,15.3,,99.7,0.1,232.6,16.6
0,jaguarsdst-DST,,@MIA,4.5,,29.7,6.1,114.7,6.7
0,jahandotson-WR,,GB,3.5,,11.4,-1.0,74.2,4.9
0,jahmyrgibbs-RB,Q,LAR,16.6,,99.7,0.1,238.5,17.0
0,jakebates-K,,LAR,8.4,,40.4,1.6,137.9,8.1
0,jakeelliott-K,,GB,8.4,,98.5,0.2,143.5,8.4
0,jakeferguson-TE,,@CLE,10.5,,90.9,2.9,165.6,11.0
0,jakemoody-K,,NYJ,7.9,,69.1,7.8,138.7,8.2
0,jakobimeyers-WR,,@LAC,11.1,,70.4,5.5,174.7,11.6
0,jaleelmclaughlin-RB,,@SEA,8.1,,34.2,8.7,137.8,9.8
0,jalenhurts-QB,,GB,21.2,,99.8,0.1,314.0,20.9
0,jalentolbert-WR,,@CLE,6.7,,7.0,0.6,120.8,8.1
0,jalinhyatt-WR,,MIN,7.4,,4.3,1.4,136.4,9.1
0,jalynnpolk-WR,,@CIN,9.5,,24.0,10.0,142.7,9.5
0,jamaalwilliams-RB,,CAR,5.7,,4.8,2.1,94.9,6.8
0,jamarrchase-WR,,NE,19.3,,99.9,0.1,291.8,19.5
0,jamesconner-RB,,@BUF,13.3,,92.0,3.2,178.2,13.7
0,jamescook-RB,,ARI,17.3,,99.1,0.4,222.0,15.9
0,jamesonwilliams-WR,,LAR,10.6,,71.6,-0.8,161.8,10.8
0,jaredgoff-QB,,LAR,16.9,,54.7,5.9,234.9,15.7
0,jasonmyers-K,,DEN,7.9,,4.9,0.4,129.7,7.6
0,jasonsanders-K,,JAX,7.7,,14.9,4.1,132.1,7.8
0,javontewilliams-RB,,@SEA,12.6,,87.6,4.1,185.3,13.2
0,jaxonsmithnjigba-WR,,DEN,12.6,,87.2,3.8,192.4,12.8
0,jaydendaniels-QB,,@TB,17.7,,84.5,3.9,255.5,17.0
0,jaydenreed-WR,,@PHI,11.8,,87.6,2.7,182.1,12.1
0,jaylenwaddle-WR,Q,JAX,13.7,,97.2,0.7,219.2,14.6
0,jaylenwarren-RB,Q,@ATL,11.8,,87.5,2.1,178.8,12.8
0,jaylenwright-RB,,JAX,1.1,,22.7,6.2,55.8,4.0
0,jeromeford-RB,,DAL,11.9,,78.4,4.4,142.8,10.2
0,jerryjeudy-WR,,DAL,11.3,,71.7,2.6,176.8,11.8
0,jetsdst-DST,,@SF,3.7,,91.7,2.5,131.0,7.7
0,jkdobbins-RB,,LV,11.8,,76.7,3.7,155.4,12.0
0,joeburrow-QB,,NE,19.5,,97.1,1.4,278.7,18.6
0,joemixon-RB,,@IND,16.1,,99.0,0.4,218.4,15.6
0,jonathantaylor-RB,,HOU,16.8,,99.8,0.1,257.1,18.4
0,jonathonbrooks-RB,O,@NO,0.0,,80.5,-1.1,139.8,14.0
0,jordanaddison-WR,Q,@NYG,11.7,,83.1,1.9,188.7,12.6
0,jordanlove-QB,,@PHI,18.4,,93.1,2.1,260.2,17.3
0,jordanmason-RB,,NYJ,3.0,,12.0,10.8,82.8,6.4
0,joshallen-QB,,ARI,23.6,,99.8,0.1,313.8,20.9
0,joshdowns-WR,Q,HOU,6.2,,12.0,2.9,117.6,8.4
0,joshjacobs-RB,,@PHI,15.8,,98.5,0.5,218.6,15.6
0,joshuapalmer-WR,,LV,9.7,,31.2,13.9,158.7,10.6
0,justinfields-QB,,@ATL,0.0,,4.3,-0.4,72.0,4.2
0,justinherbert-QB,Q,LV,17.1,,59.2,9.1,251.8,16.8
0,justinjefferson-WR,,@NYG,18.1,,99.9,0.0,282.3,18.8
0,justintucker-K,,@KC,8.2,,99.6,0.1,141.9,8.3
0,juwanjohnson-TE,,CAR,8.2,,10.8,6.4,119.9,8.0
0,kaimifairbairn-K,,@IND,8.3,,91.8,0.9,140.4,8.3
0,keatonmitchell-RB,O,@KC,0.0,,6.2,0.5,47.7,6.0
0,keenanallen-WR,Q,TEN,12.9,,92.0,2.1,202.2,14.4
0,kendremiller-RB,IR,CAR,0.0,,28.4,-9.1,61.3,6.1
0,kendrickbourne-WR,O,@CIN,0.0,,7.3,0.0,96.2,8.7
0,kennethwalkeriii-RB,,DEN,16.1,,97.8,0.8,211.6,15.1
0,keoncoleman-WR,,ARI,11.6,,84.0,3.6,170.4,11.4
0,khalilherbert-RB,,TEN,6.2,,16.4,7.4,104.8,7.5
0,khalilshakir-WR,,ARI,9.4,,44.4,8.0,155.2,10.3
0,kimanividal-RB,,LV,0.4,,4.5,0.3,37.3,2.7
0,kirkcousins-QB,,PIT,15.5,,58.8,9.7,251.0,16.7
0,kylepitts-TE,,PIT,10.4,,94.9,1.9,167.2,11.1
0,kylermurray-QB,,@BUF,17.9,,90.9,3.1,264.9,17.7
0,kyrenwilliams-RB,,@DET,15.7,,99.6,0.1,233.6,16.7
0,laddmcconkey-WR,,LV,11.2,,82.0,4.1,174.5,11.6
0,lamarjackson-QB,,@KC,20.2,,99.7,0.1,303.8,20.3
0,lionsdst-DST,,LAR,4.7,,59.7,-7.2,109.3,6.4
0,lukemccaffrey-WR,,@TB,4.0,,5.5,1.1,75.3,5.0
0,lukemusgrave-TE,,@PHI,5.2,,7.4,2.0,80.6,5.4
0,maliknabers-WR,,MIN,14.0,,96.2,2.0,222.6,14.8
0,markandrews-TE,Q,@KC,13.1,,99.6,0.1,197.3,13.2
0,marquisebrown-WR,D,BAL,0.0,,76.4,-1.0,140.2,11.7
0,marshawnlloyd-RB,Q,@PHI,0.0,,30.6,-1.0,65.1,6.5
0,marvinharrisonjr-WR,,@BUF,15.4,,99.3,0.4,228.1,15.2
0,marvinmimsjr-WR,,@SEA,6.6,,13.0,0.0,113.4,7.6
0,mattgay-K,,HOU,8.0,,42.6,-7.5,134.9,7.9
0,matthewstafford-QB,,@DET,16.1,,31.6,8.1,240.6,16.0
0,michaelpittmanjr-WR,,HOU,15.5,,99.1,0.4,230.0,15.3
0,michaelwilson-WR,,@BUF,8.9,,13.5,7.2,142.1,9.5
0,mikeevans-WR,,WSH,15.1,,99.3,0.3,234.7,15.6
0,mikewilliams-WR,Q,@SF,11.0,,73.0,2.7,166.5,11.9
0,milessanders-RB,,@NO,7.2,,12.6,5.9,86.4,6.2
0,najeeharris-RB,,@ATL,12.4,,90.8,3.0,175.9,12.6
0,nickchubb-RB,O,DAL,0.0,,83.7,0.8,134.0,14.9
0,nicocollins-WR,,@IND,14.4,,98.6,0.6,229.6,15.3
0,noahfant-TE,Q,DEN,6.6,,8.7,0.3,102.9,6.9
0,odellbeckhamjr-WR,O,JAX,0.0,,4.6,-0.1,70.8,7.9
0,packersdst-DST,,@PHI,4.8,,6.0,0.7,94.9,5.6
0,patfreiermuth-TE,,@ATL,9.4,,66.3,6.6,138.6,9.2
0,patrickmahomes-QB,,BAL,19.5,,99.8,0.1,307.4,20.5
0,pukanacua-WR,Q,@DET,17.1,,99.8,0.1,258.2,17.2
0,quentinjohnston-WR,,LV,5.4,,4.8,-1.9,102.1,6.8
0,rachaadwhite-RB,,WSH,17.2,,98.7,0.7,225.5,16.1
0,raheemmostert-RB,,JAX,11.2,,88.8,3.0,170.8,12.2
0,raidersdst-DST,,@LAC,4.5,,5.1,-1.3,88.4,5.2
0,rasheerice-WR,,BAL,14.0,,91.7,3.5,209.0,14.9
0,rashidshaheed-WR,Q,CAR,9.4,,49.8,-1.4,158.9,10.6
0,rashodbateman-WR,,@KC,7.4,,5.5,2.0,121.1,8.1
0,ravensdst-DST,,@KC,3.9,,96.2,0.4,129.8,7.6
0,raydavis-RB,,ARI,4.4,,12.9,5.4,75.2,5.4
0,rhamondrestevenson-RB,,@CIN,13.0,,94.0,1.9,192.0,13.7
0,rickypearsall-WR,Q,NYJ,1.9,,6.7,-1.1,81.1,5.4
0,ricodowdle-RB,,@CLE,6.0,,32.8,5.9,123.4,8.8
0,romeodoubs-WR,,@PHI,9.0,,35.9,3.6,136.2,9.1
0,romeodunze-WR,,TEN,9.7,,83.0,4.3,175.3,11.7
0,russellwilson-QB,,@ATL,15.1,,5.5,0.9,191.4,14.7
0,saintsdst-DST,,CAR,7.2,,79.8,1.9,116.1,6.8
0,samlaporta-TE,Q,LAR,14.1,,99.8,0.1,209.8,14.0
0,saquonbarkley-RB,,GB,17.3,,99.9,0.0,252.3,18.0
0,seahawksdst-DST,,DEN,8.0,,40.1,3.1,95.9,5.6
0,steelersdst-DST,,@ATL,6.2,,90.0,1.9,126.6,7.4
0,stefondiggs-WR,,@IND,14.2,,99.2,0.1,226.7,15.1
0,tankbigsby-RB,,@MIA,2.9,,4.7,1.6,74.3,5.3
0,tankdell-WR,,@IND,13.3,,94.8,1.3,211.3,14.1
0,taysomhill-TE,,CAR,7.2,,38.1,13.6,125.7,8.4
0,teehiggins-WR,,NE,14.1,,94.9,2.1,215.9,14.4
0,terrymclaurin-WR,,@TB,13.2,,90.5,2.9,194.4,13.0
0,texansdst-DST,,@IND,5.8,,15.7,0.1,91.0,5.4
0,tjhockenson-TE,O,@NYG,0.0,,79.0,0.8,130.1,13.0
0,tonypollard-RB,,@CHI,11.0,,87.9,3.2,172.6,12.3
0,travisetiennejr-RB,,@MIA,14.3,,99.6,0.2,225.1,16.1
0,traviskelce-TE,,BAL,14.1,,99.9,0.0,208.9,13.9
0,tretucker-WR,,@LAC,6.7,,4.6,3.3,127.7,8.5
0,trevorlawrence-QB,,@MIA,15.5,,50.2,8.8,248.8,16.6
0,treybenson-RB,,@BUF,6.0,,65.0,-0.1,123.9,8.9
0,treymcbride-TE,,@BUF,12.5,,98.3,0.9,182.5,12.2
0,tuatagovailoa-QB,,JAX,15.4,,67.1,5.3,240.7,16.0
0,tychandler-RB,,@NYG,8.8,,50.3,6.7,135.8,9.7
0,tyjaespears-RB,,@CHI,10.7,,85.8,3.3,175.8,12.6
0,tylerallgeier-RB,,PIT,7.5,,60.7,4.1,141.3,10.1
0,tylerbass-K,,ARI,8.0,,15.0,-0.5,129.4,7.6
0,tylerboyd-WR,,@CHI,7.1,,6.8,1.2,131.8,8.8
0,tylerconklin-TE,,@SF,8.6,,33.3,12.6,128.5,8.6
0,tylerlockett-WR,Q,DEN,10.7,,73.8,-0.4,170.7,11.4
0,tyreekhill-WR,Q,JAX,19.7,,99.9,0.0,299.0,19.9
0,tyronetracyjr-RB,Q,MIN,4.1,,10.0,0.3,84.2,6.0
0,vikingsdst-DST,,@NYG,7.8,,19.4,7.2,89.9,5.3
0,wandalerobinson-WR,,MIN,8.2,,6.0,1.4,133.7,8.9
0,willlevis-QB,,@CHI,14.6,,8.3,2.5,229.1,15.3
0,xavierlegette-WR,,@NO,3.9,,33.8,1.3,131.3,8.8
0,xavierworthy-WR,,BAL,11.4,,87.2,3.7,177.2,11.8
0,younghoekoo-K,,PIT,7.8,,77.0,-2.2,137.1,8.1
0,zachcharbonnet-RB,Q,DEN,8.9,,64.0,-1.4,139.8,10.0
0,zackmoss-RB,,NE,10.7,,83.2,2.0,154.7,11.0
0,zamirwhite-RB,,@LAC,13.1,,91.8,2.9,180.9,12.9
0,zayflowers-WR,,@KC,14.8,,96.3,1.2,216.4,14.4
