week,id,injury,opp,proj,prev_score,roster,roster_change,total_pts,avg_pts
1,harrisonbutker-K,,DET,8.4,,98.5,1.7,8.4,0.0
1,haydenhurst-TE,,@ATL,6.8,,4.8,0.1,6.8,0.0
1,hunterrenfrow-WR,,@DEN,8.3,,25.6,4.9,8.3,0.0
1,irvsmithjr-TE,,@CLE,6.8,,6.8,0.7,6.8,0.0
1,isaiahhodgins-WR,,DAL,6.0,,6.9,0.3,6.0,0.0
1,isiahpacheco-RB,,DET,11.5,,94.7,2.0,11.5,0.0
1,jaguarsdst-DST,,@IND,7.5,,21.9,9.6,7.5,0.0
1,jahandotson-WR,,ARI,11.1,,88.9,3.0,11.1,0.0
1,jahmyrgibbs-RB,,@KC,14.0,,99.2,0.9,14.0,0.0
1,jakeelliott-K,,@NE,8.3,,85.1,10.0,8.3,0.0
1,jakeferguson-TE,,@NYG,6.7,,5.9,1.4,6.7,0.0
1,jakemoody-K,Q,@PIT,7.3,,5.8,-1.5,7.3,0.0
1,jakobimeyers-WR,,@DEN,10.9,,81.1,1.0,10.9,0.0
1,jalenhurts-QB,,@NE,21.5,,99.9,0.0,21.5,0.0
1,jalinhyatt-WR,,DAL,2.1,,7.3,1.0,2.1,0.0
1,jamaalwilliams-RB,,TEN,12.6,,87.2,1.9,12.6,0.0
1,jamarrchase-WR,,@CLE,20.4,,100.0,0.0,20.4,0.0
1,jamesconner-RB,,@WSH,14.9,,97.0,1.7,14.9,0.0
1,jamescook-RB,,@NYJ,12.3,,95.2,3.3,12.3,0.0
1,jamesonwilliams-WR,SSPD,@KC,0.0,,19.5,0.4,0.0,0.0
1,jaredgoff-QB,,@KC,15.8,,50.1,3.6,15.8,0.0
1,jasonmyers-K,,LAR,8.6,,88.5,2.7,8.6,0.0
1,jasonsanders-K,,@LAC,7.9,,7.7,1.3,7.9,0.0
1,javontewilliams-RB,,LV,11.5,,93.6,3.2,11.5,0.0
1,jaxonsmithnjigba-WR,,LAR,9.1,,86.2,1.4,9.1,0.0
1,jaydenreed-WR,,@CHI,8.2,,16.0,2.5,8.2,0.0
1,jaylenwaddle-WR,,@LAC,15.3,,99.7,0.1,15.3,0.0
1,jaylenwarren-RB,,SF,6.5,,49.7,10.7,6.5,0.0
1,jeffwilsonjr-RB,IR,@LAC,0.0,,39.2,-33.5,0.0,0.0
1,jerickmckinnon-RB,,DET,11.2,,77.1,1.5,11.2,0.0
1,jeromeford-RB,,CIN,5.5,,10.2,1.6,5.5,0.0
1,jerryjeudy-WR,Q,LV,0.0,,93.5,-0.6,0.0,0.0
1,jetsdst-DST,,BUF,4.7,,80.1,-0.1,4.7,0.0
1,jimmygaroppolo-QB,,@DEN,15.4,,14.0,1.9,15.4,0.0
1,jkdobbins-RB,,HOU,12.7,,92.8,3.1,12.7,0.0
1,joeburrow-QB,,@CLE,19.7,,99.8,0.1,19.7,0.0
1,joemixon-RB,,@CLE,14.8,,99.8,0.1,14.8,0.0
1,jonathanmingo-WR,,@ATL,9.3,,20.7,1.8,9.3,0.0
1,jonathantaylor-RB,O,JAX,0.0,,96.8,-2.4,0.0,0.0
1,jordanaddison-WR,,TB,9.4,,86.2,3.1,9.4,0.0
1,jordanlove-QB,,@CHI,15.0,,16.2,1.1,15.0,0.0
1,joshallen-QB,,@NYJ,21.1,,99.9,0.0,21.1,0.0
1,joshjacobs-RB,,@DEN,16.5,,99.9,0.1,16.5,0.0
1,joshuakelley-RB,,MIA,5.9,,12.1,3.0,5.9,0.0
1,jujusmithschuster-WR,,PHI,10.8,,84.0,1.1,10.8,0.0
1,justinfields-QB,,GB,19.5,,98.4,1.0,19.5,0.0
1,justinherbert-QB,,MIA,16.9,,98.8,1.3,16.9,0.0
1,justinjefferson-WR,,TB,20.1,,100.0,0.0,20.1,0.0
1,justintucker-K,,HOU,8.8,,99.9,0.0,8.8,0.0
1,juwanjohnson-TE,,TEN,8.0,,38.2,22.3,8.0,0.0
1,kadariustoney-WR,,DET,10.5,,56.0,1.8,10.5,0.0
1,kareemhunt-RB,,,,,7.4,-0.2,0.0,0.0
1,keenanallen-WR,,MIA,14.1,,99.2,0.4,14.1,0.0
1,kendremiller-RB,Q,TEN,6.4,,7.9,-4.9,6.4,0.0
1,kennethgainwell-RB,,@NE,4.3,,23.7,1.6,4.3,0.0
1,kennethwalkeriii-RB,,LAR,14.5,,97.5,1.6,14.5,0.0
1,kennypickett-QB,,SF,14.4,,40.7,4.6,14.4,0.0
1,khalilherbert-RB,,GB,11.2,,88.6,3.7,11.2,0.0
1,kirkcousins-QB,,TB,17.4,,90.8,2.1,17.4,0.0
1,kjosborn-WR,,TB,7.9,,34.0,2.4,7.9,0.0
1,kylepitts-TE,,CAR,10.1,,98.0,1.9,10.1,0.0
1,kylermurray-QB,O,@WSH,0.0,,17.8,-1.4,0.0,0.0
1,kyrenwilliams-RB,,@SEA,6.1,,11.1,1.6,6.1,0.0
1,lamarjackson-QB,,HOU,22.5,,99.8,0.1,22.5,0.0
1,lukemusgrave-TE,,@CHI,6.0,,7.3,1.5,6.0,0.0
1,macjones-QB,,PHI,14.7,,5.0,0.9,14.7,0.0
1,markandrews-TE,Q,HOU,13.4,,99.8,0.0,13.4,0.0
1,marquezvaldesscantling-WR,,DET,9.5,,23.4,1.0,9.5,0.0
1,marquisebrown-WR,Q,@WSH,12.6,,92.5,1.9,12.6,0.0
1,marvinjonesjr-WR,,@KC,8.3,,5.3,0.8,8.3,0.0
1,marvinmimsjr-WR,,LV,8.7,,15.0,6.5,8.7,0.0
1,mattgay-K,,JAX,8.0,,55.7,3.0,8.0,0.0
1,matthewstafford-QB,,@SEA,16.2,,31.3,0.0,16.2,0.0
1,michaelgallup-WR,,@NYG,9.4,,64.5,0.6,9.4,0.0
1,michaelpittmanjr-WR,,JAX,12.1,,91.4,1.9,12.1,0.0
1,michaelthomas-WR,,TEN,12.2,,88.1,1.5,12.2,0.0
1,mikeevans-WR,,@MIN,13.8,,96.0,1.2,13.8,0.0
1,mikegesicki-TE,,PHI,7.1,,11.9,-1.4,7.1,0.0
1,mikewilliams-WR,,MIA,12.8,,95.5,2.5,12.8,0.0
1,milessanders-RB,,@ATL,14.2,,96.4,1.4,14.2,0.0
1,najeeharris-RB,,SF,13.4,,99.6,0.3,13.4,0.0
1,nickchubb-RB,,CIN,15.5,,99.9,0.0,15.5,0.0
1,nicocollins-WR,,@BAL,10.1,,60.9,7.3,10.1,0.0
1,odellbeckhamjr-WR,Q,HOU,10.7,,88.7,1.2,10.7,0.0
1,packersdst-DST,,@CHI,6.1,,51.9,-5.4,6.1,0.0
1,panthersdst-DST,,@ATL,6.2,,27.0,5.7,6.2,0.0
1,parriscampbell-WR,,DAL,6.6,,22.6,3.4,6.6,0.0
1,patfreiermuth-TE,,SF,9.5,,94.2,2.5,9.5,0.0
1,patrickmahomes-QB,,DET,24.7,,99.9,0.0,24.7,0.0
1,patriotsdst-DST,,PHI,4.2,,69.3,-2.3,4.2,0.0
1,quentinjohnston-WR,,MIA,6.2,,72.9,0.7,6.2,0.0
1,rachaadwhite-RB,,@MIN,13.9,,96.8,1.6,13.9,0.0
1,raheemmostert-RB,,@LAC,12.0,,79.1,20.8,12.0,0.0
1,rashaadpenny-RB,,@NE,7.9,,73.1,0.2,7.9,0.0
1,rasheerice-WR,,DET,5.1,,9.9,-1.0,5.1,0.0
1,rashodbateman-WR,,HOU,6.5,,18.2,1.9,6.5,0.0
1,ravensdst-DST,,HOU,8.4,,72.2,4.6,8.4,0.0
1,rhamondrestevenson-RB,,PHI,15.0,,99.1,0.6,15.0,0.0
1,rileypatterson-K,,@KC,8.0,,8.9,2.9,8.0,0.0
1,romeodoubs-WR,Q,@CHI,7.6,,19.0,-0.4,7.6,0.0
1,rondalemoore-WR,,@WSH,8.9,,67.4,-1.4,8.9,0.0
1,roschonjohnson-RB,,GB,2.2,,24.1,4.6,2.2,0.0
1,russellwilson-QB,,LV,18.7,,69.2,-0.1,18.7,0.0
1,ryantannehill-QB,,@NO,14.5,,5.0,0.4,14.5,0.0
1,saintsdst-DST,,TEN,6.6,,92.7,2.5,6.6,0.0
1,samajeperine-RB,,LV,12.4,,80.8,1.6,12.4,0.0
1,samhowell-QB,,ARI,16.6,,10.7,2.8,16.6,0.0
1,samlaporta-TE,,@KC,7.4,,32.8,8.6,7.4,0.0
1,saquonbarkley-RB,,DAL,16.9,,99.9,0.0,16.9,0.0
1,seahawksdst-DST,,LAR,5.1,,7.4,-1.0,5.1,0.0
1,skyymoore-WR,,DET,11.7,,85.8,6.0,11.7,0.0
1,steelersdst-DST,,SF,7.0,,96.6,0.2,7.0,0.0
1,stefondiggs-WR,,@NYJ,16.0,,99.9,0.0,16.0,0.0
1,tankbigsby-RB,,@IND,5.4,,29.2,5.0,5.4,0.0
1,taysomhill-TE,,TEN,5.7,,6.9,0.7,5.7,0.0
1,teehiggins-WR,,@CLE,14.6,,99.8,0.1,14.6,0.0
1,terrymclaurin-WR,,ARI,13.1,,95.4,1.0,13.1,0.0
1,titansdst-DST,,@NO,5.2,,4.9,0.8,5.2,0.0
1,tjhockenson-TE,,TB,12.5,,99.6,0.2,12.5,0.0
1,tonypollard-RB,,@NYG,17.5,,99.9,0.1,17.5,0.0
1,travisetiennejr-RB,,@IND,15.0,,99.6,0.3,15.0,0.0
1,traviskelce-TE,O,DET,0.0,,99.9,0.0,0.0,0.0
1,trevorlawrence-QB,,@IND,18.4,,96.7,1.8,18.4,0.0
1,treylonburks-WR,,@NO,9.8,,81.0,1.9,9.8,0.0
1,tuatagovailoa-QB,,@LAC,17.7,,87.7,1.9,17.7,0.0
1,tychandler-RB,,TB,4.2,,4.9,1.3,4.2,0.0
1,tyjaespears-RB,,@NO,3.4,,13.3,2.5,3.4,0.0
1,tylerallgeier-RB,,CAR,6.6,,46.2,6.6,6.6,0.0
1,tylerbass-K,,@NYJ,8.0,,89.0,2.7,8.0,0.0
1,tylerboyd-WR,,@CLE,8.1,,57.3,1.0,8.1,0.0
1,tylerconklin-TE,,BUF,7.1,,18.8,3.4,7.1,0.0
1,tylerhigbee-TE,,@SEA,11.8,,86.4,5.4,11.8,0.0
1,tylerlockett-WR,,LAR,13.0,,95.3,2.6,13.0,0.0
1,tyreekhill-WR,,@LAC,20.5,,99.9,0.0,20.5,0.0
1,vanjefferson-WR,,@SEA,10.8,,24.1,14.0,10.8,0.0
1,younghoekoo-K,,CAR,7.9,,75.1,1.9,7.9,0.0
1,zachcharbonnet-RB,,LAR,7.6,,67.3,1.2,7.6,0.0
1,zachertz-TE,Q,@WSH,6.2,,43.1,-10.9,6.2,0.0
1,zackmoss-RB,Q,JAX,8.1,,9.2,3.8,8.1,0.0
1,zayflowers-WR,,HOU,9.3,,83.6,4.8,9.3,0.0
1,zayjones-WR,,@IND,8.7,,31.2,1.2,8.7,0.0
